end_id,end_label,start_id,start_label,rel_id,surface_text,weight,dataset
/c/en/minister,minister,/c/en/grand_vizier/n,grand vizier,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/minister,minister,/c/en/parliamentary/a,parliamentary,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/minister,minister,/c/en/clergy/n,clergy,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/church,church,/c/en/minister/n,minister,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/minister,minister,/c/en/faifeau/n,faifeau,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/leading_congregation,leading a congregation,/c/en/minister,a minister,/r/UsedFor,[[a minister]] is for [[leading a congregation]],1.0,/d/conceptnet/4/en
/c/en/minister,minister,/c/en/ministership,ministership,/r/DerivedFrom,,1.0,/d/wiktionary/en
/c/en/minister,minister,/c/en/underminister/n,underminister,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/marrying_people,marrying people,/c/en/minister,a minister,/r/UsedFor,[[a minister]] is used for [[marrying people]],1.0,/d/conceptnet/4/en
/c/en/minister,minister,/c/en/ministration/n,ministration,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/lead_group,lead a group,/c/en/minister,a minister,/r/UsedFor,You can use [[a minister]] to [[lead a group]],1.0,/d/conceptnet/4/en
/c/en/minister,minister,/c/en/eurocrat/n,eurocrat,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/tend,tend,/c/en/minister/v,minister,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/aid_process_of_forgiveness,aid process of forgiveness,/c/en/minister,a minister,/r/UsedFor,You can use [[a minister]] to [[aid process of forgiveness]],1.0,/d/conceptnet/4/en
/c/en/minister,minister,/c/en/ministerlike/a,ministerlike,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/minister,minister,/c/en/eurogroup/n,eurogroup,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/ankara,Ankara,/c/en/minister,a minister,/r/AtLocation,You are likely to find [[a minister]] in [[Ankara]],1.0,/d/conceptnet/4/en
/c/en/minister,minister,/c/en/right_hand_of_fellowship/n,right hand of fellowship,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/agent,agent,/c/en/minister/n,minister,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/perform_burial_services,perform burial services,/c/en/minister,a minister,/r/UsedFor,You can use [[a minister]] to [[perform burial services]],1.0,/d/conceptnet/4/en
/c/en/minister,minister,/c/en/ministering/v,ministering,/r/FormOf,,1.0,/d/wiktionary/en
/c/en/find_comfort,find comfort,/c/en/minister,a minister,/r/UsedFor,You can use [[a minister]] to [[find comfort]],1.0,/d/conceptnet/4/en
/c/en/announcer/n/wn/person,announcer,/c/en/newscaster/n/wn/person,newscaster,/r/IsA,[[newscaster]] is a type of [[announcer]],2.0,/d/wordnet/3.1
/c/en/newscaster/n/wn/person,newscaster,/c/en/newsreader/n/wn/person,newsreader,/r/IsA,[[newsreader]] is a type of [[newscaster]],2.0,/d/wordnet/3.1
/c/en/nonprofessional/a/wn,nonprofessional,/c/en/lay/a/wn,lay,/r/SimilarTo,[[lay]] is similar to [[nonprofessional]],2.0,/d/wordnet/3.1
/c/en/lay/a/wn,lay,/c/en/nonprofessional/a/wn,nonprofessional,/r/SimilarTo,[[nonprofessional]] is similar to [[lay]],2.0,/d/wordnet/3.1
/c/en/nonprofessional/a/wn,nonprofessional,/c/en/recreational/a/wn,recreational,/r/SimilarTo,[[recreational]] is similar to [[nonprofessional]],2.0,/d/wordnet/3.1
/c/en/recreational/a/wn,recreational,/c/en/nonprofessional/a/wn,nonprofessional,/r/SimilarTo,[[nonprofessional]] is similar to [[recreational]],2.0,/d/wordnet/3.1
/c/en/officer,officer,/c/en/captain,captain,/r/RelatedTo,[[captain]] is related to [[officer]],3.8351010416936866,/d/verbosity
/c/en/officer,officer,/c/en/general,general,/r/RelatedTo,[[general]] is related to [[officer]],2.0376457003120043,/d/verbosity
/c/en/officer,officer,/c/en/lieutenant_colonel/n,lieutenant colonel,/r/RelatedTo,,2.0,/d/wiktionary/en
/c/en/officer/n/opencyc/officer_in_organization,officer,/c/en/communications_officer/n,communications officer,/r/IsA,,2.0,/d/opencyc
/c/en/officer/n/wn/person,officer,/c/en/master/n/wn/person,master,/r/IsA,[[master]] is a type of [[officer]],2.0,/d/wordnet/3.1
/c/en/agent,agent,/c/en/officer/n,officer,/r/RelatedTo,,2.0,/d/wiktionary/en
/c/en/policeman/n/wn/person,policeman,/c/en/officer/n/wn/person,officer,/r/Synonym,[[officer]] is a synonym of [[policeman]],2.0,/d/wordnet/3.1
/c/en/officer/n/wn/person,officer,/c/en/ship's_officer/n/wn/person,ship's officer,/r/Synonym,[[ship's officer]] is a synonym of [[officer]],2.0,/d/wordnet/3.1
/c/en/military_officer/n/wn/military,military officer,/c/en/officer/n/wn/military,officer,/r/Synonym,[[officer]] is a synonym of [[military officer]],2.0,/d/wordnet/3.1
/c/en/officer/n/wn/person,officer,/c/en/privateer/n/wn/person,privateer,/r/IsA,[[privateer]] is a type of [[officer]],2.0,/d/wordnet/3.1
/c/en/officer/n/wn/person,officer,/c/en/steward/n/wn/person,steward,/r/IsA,[[steward]] is a type of [[officer]],2.0,/d/wordnet/3.1
/c/en/officeholder/n/wn/person,officeholder,/c/en/officer/n/wn/person,officer,/r/Synonym,[[officer]] is a synonym of [[officeholder]],2.0,/d/wordnet/3.1
/c/en/officer,officer,/c/en/brigadier_general/n,brigadier general,/r/RelatedTo,,2.0,/d/wiktionary/en
/c/en/officer/n/wn/person,officer,/c/en/sailing_master/n/wn/person,sailing master,/r/IsA,[[sailing master]] is a type of [[officer]],2.0,/d/wordnet/3.1
/c/en/command/v/wn/communication,command,/c/en/officer/v/wn/communication,officer,/r/MannerOf,[[officer]] is a way to [[command]],2.0,/d/wordnet/3.1
/c/en/mariner/n/wn/person,mariner,/c/en/officer/n/wn/person,officer,/r/IsA,[[officer]] is a type of [[mariner]],2.0,/d/wordnet/3.1
/c/en/officer,officer,/c/en/captain/n,captain,/r/RelatedTo,,2.0,/d/wiktionary/en
/c/en/officer/n/wn/person,officer,/c/en/supercargo/n/wn/person,supercargo,/r/IsA,[[supercargo]] is a type of [[officer]],2.0,/d/wordnet/3.1
/c/en/officer/n/wn/person,officer,/c/en/purser/n/wn/person,purser,/r/IsA,[[purser]] is a type of [[officer]],2.0,/d/wordnet/3.1
/c/en/officer,officer,/c/en/colonel/n,colonel,/r/RelatedTo,,2.0,/d/wiktionary/en
/c/en/police,police,/c/en/officer,officer,/r/RelatedTo,[[officer]] is related to [[police]],1.375,/d/verbosity
/c/en/conduct,conduct,/c/en/officer/v,officer,/r/Synonym,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/dpo/n,dpo,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/manage,manage,/c/en/officer/v,officer,/r/Synonym,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/zaildar/n,zaildar,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/navigator/n,navigator,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/board_of_appeals/n,board of appeals,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/chummery/n,chummery,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/office,office,/c/en/officer/n,officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/officerless,officerless,/r/DerivedFrom,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/solicitor/n,solicitor,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/lictor/n,lictor,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/roster/n,roster,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/steward/n,steward,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/vote_of_thanks/n,vote of thanks,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/officerless/a,officerless,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/officeress/n,officeress,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/high_bailiff/n,high bailiff,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/servant,servant,/c/en/officer/n,officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/person/n,person,/c/en/officer/n,officer,/r/IsA,,1.0,/d/opencyc
/c/en/officer,officer,/c/en/groom/n/wikt/en_2,groom,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/justiciary/n,justiciary,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/lieutenant_general/n,lieutenant general,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/prorector/n,prorector,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/avener/n,avener,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/cadre/n,cadre,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/striker/n,striker,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/nco,nco,/c/en/officer/v,officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/warrant_officer/n,warrant officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/abnet/n,abnet,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/military,military,/c/en/officer/n,officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/principal/n,principal,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/police,police,/c/en/officer/n,officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer/n,officer,/c/en/officerly,officerly,/r/DerivedFrom,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/jefe/n,jefe,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/purchase_system/n,purchase system,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/subofficer/n,subofficer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,a officer,/c/en/mayor,a mayor,/r/IsA,[[a mayor]] is [[a officer]],1.0,/d/conceptnet/4/en
/c/en/officer,officer,/c/en/brass_hat/n,brass hat,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/issue/n,issue,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/klaliff/n,klaliff,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/adjutant_general/n,adjutant general,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/bailiff/n,bailiff,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/water_bailiff/n,water bailiff,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/vestry_clerk/n,vestry clerk,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/flag_officer/n,flag officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/mamlatdar/n,mamlatdar,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/escheator/n,escheator,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/aide/n,aide,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/nonofficer,nonofficer,/r/DerivedFrom,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/brevet/n,brevet,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/peace_officer/n,peace officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/ensign/n,ensign,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/groom_porter/n,groom porter,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/impart,impart,/c/en/officer/n,officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/shavetail/n,shavetail,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/rear_admiral/n,rear admiral,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer/n/opencyc/officer_in_organization,officer,/c/en/military_officer/n,military officer,/r/IsA,,1.0,/d/opencyc
/c/en/officer,officer,/c/en/mr_plod/n,mr plod,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/rissaldar/n,rissaldar,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/functionary/n,functionary,/r/Synonym,,1.0,/d/wiktionary/fr
/c/en/officer,officer,/c/en/executive/n,executive,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/walk_beat/v,walk beat,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/apposer/n,apposer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/decurion/n,decurion,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/commissary/n,commissary,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/taxiarch/n,taxiarch,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/staff_officer/n,staff officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/rabbi/n,rabbi,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/exciseman/n,exciseman,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/general/n/wikt/en_1,general,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/first_sea_lord/n,first sea lord,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/lochage/n,lochage,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/lawman/n,lawman,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/official/a,official,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/banneret/n,banneret,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/wardroom/n,wardroom,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/commanding_officer/n,commanding officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/idiologus/n,idiologus,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/service_cap/n,service cap,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/officerly,officerly,/r/DerivedFrom,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/fish_cop/n,fish cop,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/gangbuster/n,gangbuster,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/taut_hand/n,taut hand,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officiate,officiate,/c/en/officer/n,officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/nonofficer/n,nonofficer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/taxer/n,taxer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/tetrarch/n,tetrarch,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/concurrent/n,concurrent,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/scope_dope/n,scope dope,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/admiral/n,admiral,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/gymnasiarch/n,gymnasiarch,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/twelve/n,twelve,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/file_closer/n,file closer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/member_of_organisation/n,member of organisation,/c/en/officer/n/opencyc/officer_in_organization,officer,/r/IsA,,1.0,/d/opencyc
/c/en/officer,officer,/c/en/officers/v,officers,/r/RelatedTo,,1.0,/d/wiktionary/fr
/c/en/officer,officer,/c/en/undermate/n,undermate,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/knight_marshal/n,knight marshal,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/co,co,/c/en/officer/v,officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/direct_trafic,direct trafic,/c/en/officer,an officer,/r/CapableOf,[[an officer]] can [[direct trafic]],1.0,/d/conceptnet/4/en
/c/en/organization_member/n,organization member,/c/en/officer/n,officer,/r/IsA,,1.0,/d/opencyc
/c/en/officer,officer,/c/en/churchwarden/n,churchwarden,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/vpso/n,vpso,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/justiciar/n,justiciar,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/attorney_general/n,attorney general,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/stripe/n,stripe,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/field_grade/n,field grade,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/cadet/n,cadet,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/flying_bridge/n,flying bridge,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/authority,authority,/c/en/officer/n,officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/president/n,president,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/person_with_authority,a person with some authority,/c/en/officer,an officer,/r/IsA,[[an officer]] is [[a person with some authority]],1.0,/d/conceptnet/4/en
/c/en/officer/v,officer,/c/en/officering,officering,/r/FormOf,,1.0,/d/wiktionary/de
/c/en/officer,officer,/c/en/general_staff/n,general staff,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/prepositus/n,prepositus,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/selectman/n,selectman,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/organization,organization,/c/en/officer/n,officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/douanier/n,douanier,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/reformado/n,reformado,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/jurat/n,jurat,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/dispatch/n,dispatch,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/hierarchy,hierarchy,/c/en/officer/n,officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/major_general/n,major general,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/under_sergeant/n,under sergeant,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/hack/n/wikt/en_1,hack,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/petty_officer/n,petty officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/pasha/n,pasha,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/underofficer/n,underofficer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/gauger/n,gauger,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/designator/n,designator,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/bound_bailiff/n,bound bailiff,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/command,command,/c/en/officer/v,officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/eyes_right/n,eyes right,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/stateroom/n,stateroom,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/mutiny/n,mutiny,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/officiary/a,officiary,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/zhukov/n,zhukov,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/crier/n,crier,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/general_of_army/n,general of army,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/searcher/n,searcher,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/sergeant_at_mace/n,sergeant at mace,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/first_lieutenant/n,first lieutenant,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/vingtenier/n,vingtenier,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/quarterdeck/n,quarterdeck,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/deforcement/n,deforcement,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/burghmaster/n,burghmaster,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/lockman/n,lockman,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/pig/n,pig,/r/Synonym,,1.0,/d/wiktionary/de
/c/en/officer,officer,/c/en/qualificator/n,qualificator,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/pentecoster/n,pentecoster,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/supply,supply,/c/en/officer/v,officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/elder/n/wikt/en_1,elder,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/judicial_officer/n,judicial officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/firewarden/n,firewarden,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/captain_ship,captain a ship,/c/en/officer,An officer,/r/CapableOf,[[An officer]] can [[captain a ship]],1.0,/d/conceptnet/4/en
/c/en/officer,officer,/c/en/squad_room/n,squad room,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer/n/opencyc/officer_in_organization,officer,/c/en/officer/n,officer,/r/IsA,,1.0,/d/opencyc
/c/en/officer,officer,/c/en/bureaucracy/n,bureaucracy,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/internal_affairs/n,internal affairs,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/fogy/n,fogy,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/politruk/n,politruk,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/first_mate/n,first mate,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/office/n,office,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/saturation_patrol/n,saturation patrol,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/centurion/n,centurion,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/cpo/n,cpo,/r/RelatedTo,,1.0,/d/wiktionary/fr
/c/en/officer,officer,/c/en/crimebuster/n,crimebuster,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/before_mast/a,before mast,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/defensor/n,defensor,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/officers/n,officers,/r/FormOf,,1.0,/d/wiktionary/en
/c/en/officer/v,officer,/c/en/officers,officers,/r/FormOf,,1.0,/d/wiktionary/de
/c/en/officer,officer,/c/en/archchancellor/n,archchancellor,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/landwaiter/n,landwaiter,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/second_lieutenant/n,second lieutenant,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/mace/n/wikt/en_1,mace,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/apparitor/n,apparitor,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/field_allowance/n,field allowance,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/military_rank/n,military rank,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/consul_general/n,consul general,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/chief_legal_officer/n,chief legal officer,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/worker/n,worker,/c/en/officer/n/opencyc/officer_in_organization,officer,/r/IsA,,1.0,/d/opencyc
/c/en/officer,officer,/c/en/crew/n/wikt/en_1,crew,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/officers/n,officers,/r/RelatedTo,,1.0,/d/wiktionary/fr
/c/en/officer,officer,/c/en/mountie/n,mountie,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/oinker/n,oinker,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/stop_and_search/a,stop and search,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/taxing_master/n,taxing master,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/magistrate/n,magistrate,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/warden/n,warden,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/officerly/a,officerly,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/dog_robber/n,dog robber,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/huissier/n,huissier,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/wooden_top/n,wooden top,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/provost/n,provost,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/adjutant/n,adjutant,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/murenger/n,murenger,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/smokey_bear/n,smokey bear,/r/RelatedTo,,1.0,/d/wiktionary/en
/c/en/officer,officer,/c/en/schoolie/n,schoolie,/r/RelatedTo,,1.0,/d/wiktionary/en
